57;5;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 5to;CUARTO EQUIPOS;14;140000;ARWN140BAS4;505KCXM14650;control;Jhony De Moya;2018/08
58;5;LG;multi v iv;vrf;uca;water vrf;ESCLAVA;piso 5to;CUARTO EQUIPOS;14;140000;ARWN140BAS4;506KCTB05129;control;Jhony De Moya;2018/08
59;5;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 5to;CUARTO EQUIPOS;13;120000;ARWN120BAS4;505KCBDORV13;control;Jhony De Moya;2018/08
60;5;LG;multi v iv;vrf;uca;water vrf;ESCLAVA;piso 5to;CUARTO EQUIPOS;13;80000;ARWN080BAS4;506KCSF05174;control;Jhony De Moya;2018/08
61;4;LG;multi v iv;vrf;uma;casette vrf;66;OFICINA ;OFICINA ;8;24000;ARNU24GTPA2;505KCFT08X75;control;Jhony De Moya;2018/08
62;4;LG;multi v iv;vrf;uma;casette vrf;65;OFICINA;OFICINA;8;15000;ARNU15GTQC2;504KCVU04P75;control;Jhony De Moya;2018/08
63;4;LG;multi v iv;vrf;uma;casette vrf;64;OFICINA;OFICINA;8;15000;ARNU15GTQC2;501KCP400X56;control;Jhony De Moya;2018/08
64;4;LG;multi v iv;vrf;uma;casette vrf;63;OFICINA;OFICINA;8;15000;ARNU15GTQC2;508KCCVOBF99;control;Jhony De Moya;2018/08
65;4;LG;multi v iv;vrf;uma;casette vrf;62;OFICINA;OFICINA;8;28000;ARNU28GTPA2;504KCFT12B27;control;Jhony De Moya;2018/08
66;4;LG;multi v iv;vrf;uma;casette vrf;61;OFICINA;OFICINA;8;28000;ARNU28GTPA2;505KCHF08Y29;control;Jhony De Moya;2018/08
67;4;LG;multi v iv;vrf;uma;casette vrf;60;OFICINA;OFICINA;8;24000;ARNU24GTPA2;505KCLH08Y12;control;Jhony De Moya;2018/08
68;4;LG;multi v iv;vrf;uma;casette vrf;5F;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCVK08X46;control;Jhony De Moya;2018/08
69;4;LG;multi v iv;vrf;uma;casette vrf;5E;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCBD08401;control;Jhony De Moya;2018/08
70;4;LG;multi v iv;vrf;uma;casette vrf;5D;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCD608X42;control;Jhony De Moya;2018/08
71;4;LG;multi v iv;vrf;uma;casette vrf;5C;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCSF08X38;control;Jhony De Moya;2018/08
72;4;LG;multi v iv;vrf;uma;casette vrf;5B;OFICINA;OFICINA;9;48000;ARNU48GTMA2;502KCUK11654;control;Jhony De Moya;2018/08
73;4;LG;multi v iv;vrf;uma;casette vrf;5A;OFICINA;OFICINA;9;48000;ARNU48GTMA2;502KCFT0FH31;control;Jhony De Moya;2018/08
74;4;LG;multi v iv;vrf;uma;casette vrf;59;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCTB08N3;control;Jhony De Moya;2018/08
75;4;LG;multi v iv;vrf;uma;casette vrf;58;OFICINA;OFICINA;9;24000;ARNU24GTPA2;505KCNL08X71;control;Jhony De Moya;2018/08
76;4;LG;multi v iv;vrf;uma;casette vrf;4D;OFICINA;OFICINA;10;24000;ARNU24GTPA2;505KCGW08Y23;control;Jhony De Moya;2018/08
77;4;LG;multi v iv;vrf;uma;casette vrf;55;OFICINA;OFICINA;10;28000;ARNU28GTPA2;505KCFT08Y23;control;Jhony De Moya;2018/08
78;4;LG;multi v iv;vrf;uma;casette vrf;56;OFICINA;OFICINA;10;24000;ARNU24GTPA2;505KCLH08X88;control;Jhony De Moya;2018/08
79;4;LG;multi v iv;vrf;uma;casette vrf;57;OFICINA;OFICINA;10;24000;ARNU24GTPA2;505KCMR08X91;control;Jhony De Moya;2018/08
80;4;LG;multi v iv;vrf;uma;casette vrf;54;OFICINA;OFICINA;10;36000;ARNU36GTNA2;504KCCV06715;control;Jhony De Moya;2018/08
81;4;LG;multi v iv;vrf;uma;casette vrf;4E;OFICINA;OFICINA;10;36000;ARNU36GTNA2;410KCFT04A31;control;Jhony De Moya;2018/08
82;4;LG;multi v iv;vrf;uma;casette vrf;53;OFICINA;OFICINA;10;36000;ARNU36GTNA2;505KCSF08X14;control;Jhony De Moya;2018/08
83;4;LG;multi v iv;vrf;uma;casette vrf;4F;OFICINA;OFICINA;10;36000;ARNU36GTNA2;409KCEAADB68;control;Jhony De Moya;2018/08
84;4;LG;multi v iv;vrf;uma;casette vrf;50;OFICINA;OFICINA;10;36000;ARNU36GTNA2;505KC2P08X13;control;Jhony De Moya;2018/08
85;4;LG;multi v iv;vrf;uma;casette vrf;51;OFICINA;OFICINA;10;24000;ARNU24GTPA2;505KCXM08X74;control;Jhony De Moya;2018/08
86;4;LG;multi v iv;vrf;uma;casette vrf;52;OFICINA;OFICINA;10;48000;ARNU48GTMA2;502KCNL11655;control;Jhony De Moya;2018/08
87;4;LG;multi v iv;vrf;uma;casette vrf;36;OFICINA;OFICINA;11;24000;ARNU24GTPA2;505KCEA08X92;control;Jhony De Moya;2018/08
88;4;LG;multi v iv;vrf;uma;casette vrf;37;OFICINA;OFICINA;11;24000;ARNU24GTPA2;505KCGW08X63;control;Jhony De Moya;2018/08
89;4;LG;multi v iv;vrf;uma;casette vrf;38;OFICINA;OFICINA;11;36000;ARNU36GTNA2;505KC0X08X12;control;Jhony De Moya;2018/08
90;4;LG;multi v iv;vrf;uma;casette vrf;39;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCXM08V82;control;Jhony De Moya;2018/08
91;4;LG;multi v iv;vrf;uma;casette vrf;3A;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCQX08W08;control;Jhony De Moya;2018/08
92;4;LG;multi v iv;vrf;uma;casette vrf;3B;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCQX08W04;control;Jhony De Moya;2018/08
93;4;LG;multi v iv;vrf;uma;casette vrf;3C;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCNC08W19;control;Jhony De Moya;2018/08
94;4;LG;multi v iv;vrf;uma;casette vrf;3D;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCNL08V79;control;Jhony De Moya;2018/08
95;4;LG;multi v iv;vrf;uma;casette vrf;3F;OFICINA;OFICINA;11;18000;ARNU18GTQA2;505KCWC08V81;control;Jhony De Moya;2018/08
96;4;LG;multi v iv;vrf;uma;casette vrf;3E;OFICINA;OFICINA;11;28000;ARNU28GTPA2;504KCXM12B26;control;Jhony De Moya;2018/08
97;4;LG;multi v iv;vrf;uma;casette vrf;44;OFICINA;OFICINA;12;18000;ARNU18GTQA2;505KCMR08W15;control;Jhony De Moya;2018/08
98;4;LG;multi v iv;vrf;uma;casette vrf;43;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KCSF08X86;control;Jhony De Moya;2018/08
99;4;LG;multi v iv;vrf;uma;casette vrf;42;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KCJZ08X5C;control;Jhony De Moya;2018/08
100;4;LG;multi v iv;vrf;uma;casette vrf;41;OFICINA;OFICINA;12;18000;ARNU18GTQA2;505KCA508V80;control;Jhony De Moya;2018/08
101;4;LG;multi v iv;vrf;uma;casette vrf;40;OFICINA;OFICINA;12;28000;ARNU28GTPA2;505KCMR08Y39;control;Jhony De Moya;2018/08
102;4;LG;multi v iv;vrf;uma;casette vrf;48;OFICINA;OFICINA;12;28000;ARNU28GTPA2;505KCA508Y20;control;Jhony De Moya;2018/08
103;4;LG;multi v iv;vrf;uma;casette vrf;47;OFICINA;OFICINA;12;28000;ARNU28GTPA2;505KCXM08Y22;control;Jhony De Moya;2018/08
104;4;LG;multi v iv;vrf;uma;casette vrf;46;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KC4Q08X82;control;Jhony De Moya;2018/08
105;4;LG;multi v iv;vrf;uma;casette vrf;45;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KCQX08X84;control;Jhony De Moya;2018/08
106;4;LG;multi v iv;vrf;uma;casette vrf;4C;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KCCV08X59;control;Jhony De Moya;2018/08
107;4;LG;multi v iv;vrf;uma;casette vrf;4B;OFICINA;OFICINA;12;24000;ARNU24GTPA2;505KCBD08X53;control;Jhony De Moya;2018/08
108;4;LG;multi v iv;vrf;uma;casette vrf;4A;OFICINA;OFICINA;12;28000;ARNU28GTPA2;505KCPY08Y28;control;Jhony De Moya;2018/08
109;4;LG;multi v iv;vrf;uma;casette vrf;49;OFICINA;OFICINA;12;28000;ARNU28GTPA2;505KCCV08431;control;Jhony De Moya;2018/08
110;4;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 4to;CUARTO EQUIPOS;8;160000;ARWN160BAS4;505KCYQ01LIB;control;Jhony De Moya;2018/08
111;4;LG;multi v iv;vrf;uca;water vrf;MAESTRA;piso 4to;CUARTO EQUIPOS;9;80000;ARWN080BAS4;506KCLH05152;control;Jhony De Moya;2018/08
112;4;LG;multi v iv;vrf;uca;water vrf;ESCLAVA;piso 4to;CUARTO EQUIPOS;9;120000;ARWN120BAS4;505KCP40RU16;control;Jhony De Moya;2018/08
